Provincia,Partido,Localidad,Tecnologia,Link Indec,Accesos
Jujuy,El Carmen,Pampa Blanca,WIRELESS,38014080,1.0
Jujuy,El Carmen,Perico,CABLEMODEM,38014090,1629.0
Jujuy,El Carmen,Perico,FIBRA OPTICA,38014090,783.0
Jujuy,El Carmen,Perico,SATELITAL,38014090,1.0
Jujuy,El Carmen,Perico,WIRELESS,38014090,10.0
Jujuy,El Carmen,Puesto Viejo,CABLEMODEM,38014100,106.0
Jujuy,El Carmen,Puesto Viejo,SATELITAL,38014100,1.0
Jujuy,Humahuaca,El Aguilar,SATELITAL,38028020,1.0
Jujuy,Humahuaca,Hipólito Yrigoyen (Est. Iturbe),FIBRA OPTICA,38028030,5.0
Jujuy,Humahuaca,Humahuaca,ADSL,38028040,301.0
Jujuy,Humahuaca,Humahuaca,SATELITAL,38028040,6.0
Jujuy,Humahuaca,Humahuaca,WIRELESS,38028040,330.0
Jujuy,Humahuaca,Tres Cruces,FIBRA OPTICA,38028050,5.0
Jujuy,Humahuaca,Uquía (Est. Senador Pérez),ADSL,38028060,3.0
Jujuy,Humahuaca,Uquía (Est. Senador Pérez),FIBRA OPTICA,38028060,5.0
Jujuy,Ledesma,Caimancito,ADSL,38035030,148.0
Jujuy,Ledesma,Caimancito,SATELITAL,38035030,1.0
Jujuy,Ledesma,Caimancito,WIRELESS,38035030,37.0
Jujuy,Ledesma,Calilegua,CABLEMODEM,38035040,500.0
Jujuy,Ledesma,Calilegua,SATELITAL,38035040,1.0
Jujuy,Ledesma,Calilegua,WIRELESS,38035040,144.0
Jujuy,Ledesma,Chalicán,WIRELESS,38035050,78.0
Jujuy,Ledesma,Fraile Pintado,ADSL,38035060,479.0
Jujuy,Ledesma,Fraile Pintado,CABLEMODEM,38035060,23.0
Jujuy,Ledesma,Fraile Pintado,SATELITAL,38035060,1.0
Jujuy,Ledesma,Fraile Pintado,WIRELESS,38035060,121.0
Jujuy,Ledesma,Libertador General San Martín (Est. Ledesma),ADSL,38035080,60.0
Jujuy,Ledesma,Libertador General San Martín (Est. Ledesma),CABLEMODEM,38035080,6065.0
Jujuy,Ledesma,Libertador General San Martín (Est. Ledesma),FIBRA OPTICA,38035080,1000.0
Jujuy,Ledesma,Libertador General San Martín (Est. Ledesma),SATELITAL,38035080,3.0
Jujuy,Ledesma,Libertador General San Martín (Est. Ledesma),WIRELESS,38035080,787.0
Jujuy,Ledesma,Yuto,SATELITAL,38035110,1.0
Jujuy,Ledesma,Yuto,WIRELESS,38035110,176.0
Jujuy,Otros,Otros,OTROS,Sin Datos,1085.0
Jujuy,Palpalá,Carahunco,ADSL,38042010,1.0
Jujuy,Palpalá,Centro Forestal,ADSL,38042020,15.0
Jujuy,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),ADSL,38042040,1931.0
Jujuy,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),CABLEMODEM,38042040,1039.0
Jujuy,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),FIBRA OPTICA,38042040,3479.0
Jujuy,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),SATELITAL,38042040,3.0
Jujuy,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),WIRELESS,38042040,1.0
Jujuy,Palpalá,Rio Blanco,CABLEMODEM,38042010,53.0
Jujuy,Palpalá,Rio Blanco,FIBRA OPTICA,38042010,12.0
Jujuy,Rinconada,Coyaguaima,FIBRA OPTICA,38049007,5.0
Jujuy,Rinconada,Lagunillas de Farallón,FIBRA OPTICA,38049010,9.0
Jujuy,Rinconada,Liviara,SATELITAL,38049020,5.0
Jujuy,Rinconada,Loma Blanca,SATELITAL,38049025,2.0
Jujuy,Rinconada,Nuevo Pirquitas,FIBRA OPTICA,38049030,5.0
Jujuy,Rinconada,Nuevo Pirquitas,SATELITAL,38049030,1.0
Jujuy,Rinconada,Orosmayo,FIBRA OPTICA,38049035,5.0
Jujuy,Rinconada,Rinconada,SATELITAL,38049040,2.0
Jujuy,San Antonio,El Ceibal,FIBRA OPTICA,38056010,1.0
Jujuy,San Antonio,Los Alisos,ADSL,38056017,1.0
Jujuy,San Antonio,Loteo Navea,FIBRA OPTICA,38056020,80.0
Jujuy,San Antonio,San Antonio,ADSL,38056030,1.0
Jujuy,San Antonio,San Antonio,CABLEMODEM,38056030,161.0
Jujuy,San Antonio,San Antonio,SATELITAL,38056030,1.0
Jujuy,San Pedro,Don Emilio,WIRELESS,38063030,37.0
Jujuy,San Pedro,La Esperanza,SATELITAL,38063070,1.0
Jujuy,San Pedro,La Esperanza,WIRELESS,38063070,15.0
Jujuy,San Pedro,La Mendieta,SATELITAL,38063090,1.0
Jujuy,San Pedro,La Mendieta,WIRELESS,38063090,240.0
Jujuy,San Pedro,Rosario de Río Grande,WIRELESS,38063150,54.0
Jujuy,San Pedro,San Lucas,WIRELESS,38063170,10.0
Jujuy,San Pedro,San Pedro (Est. San Pedro de Jujuy),ADSL,38063180,2148.0
Jujuy,San Pedro,San Pedro (Est. San Pedro de Jujuy),CABLEMODEM,38063180,1334.0
Jujuy,San Pedro,San Pedro (Est. San Pedro de Jujuy),FIBRA OPTICA,38063180,1884.0
Jujuy,San Pedro,San Pedro (Est. San Pedro de Jujuy),SATELITAL,38063180,1.0
Jujuy,San Pedro,San Pedro (Est. San Pedro de Jujuy),WIRELESS,38063180,75.0
Jujuy,SANTA BARBARA,El Fuerte,SATELITAL,38070010,5.0
Jujuy,SANTA BARBARA,El Piquete,ADSL,38070020,58.0
Jujuy,SANTA BARBARA,El Piquete,WIRELESS,38070020,29.0
Jujuy,SANTA BARBARA,El Talar,SATELITAL,38070030,1.0
Jujuy,SANTA BARBARA,El Talar,WIRELESS,38070030,141.0
Jujuy,SANTA BARBARA,OTROS,SATELITAL,Sin Datos,3.0
Jujuy,SANTA BARBARA,Palma Sola,SATELITAL,38070040,1.0
Jujuy,SANTA BARBARA,Palma Sola,WIRELESS,38070040,116.0
Jujuy,SANTA BARBARA,Santa Clara,ADSL,38070060,75.0
Jujuy,SANTA BARBARA,Santa Clara,FIBRA OPTICA,38070060,1.0
Jujuy,SANTA BARBARA,Santa Clara,SATELITAL,38070060,1.0
Jujuy,SANTA BARBARA,Santa Clara,WIRELESS,38070060,87.0
Jujuy,SANTA BARBARA,Vinalito,WIRELESS,38070070,30.0
Jujuy,Santa Catalina,Casira,FIBRA OPTICA,38077010,5.0
Jujuy,Santa Catalina,Ciénega,FIBRA OPTICA,38077020,5.0
Jujuy,Santa Catalina,Cieneguillas,FIBRA OPTICA,38077030,5.0
Jujuy,Santa Catalina,Cusi Cusi,FIBRA OPTICA,38077040,5.0
Jujuy,Santa Catalina,Misarrumi,SATELITAL,38077060,5.0
Jujuy,Santa Catalina,Oratorio,FIBRA OPTICA,38077070,5.0
Jujuy,Santa Catalina,Paicone,FIBRA OPTICA,38077080,5.0
Jujuy,Santa Catalina,Santa Catalina,FIBRA OPTICA,38077100,5.0
Jujuy,Santa Catalina,Santa Catalina,SATELITAL,38077100,1.0
Jujuy,Susques,Catua,FIBRA OPTICA,38084010,70.0
Jujuy,Susques,Catua,SATELITAL,38084010,1.0
Jujuy,Susques,Coranzuli,FIBRA OPTICA,38084020,60.0
Jujuy,Susques,El Toro,FIBRA OPTICA,38084030,20.0
Jujuy,Susques,Huáncar,FIBRA OPTICA,38084040,27.0
Jujuy,Susques,Jama,FIBRA OPTICA,38084045,11.0
Jujuy,Susques,Mina Providencia,FIBRA OPTICA,38084050,5.0
Jujuy,Susques,Olacapato,FIBRA OPTICA,38084055,8.0
Jujuy,Susques,Olacapato,WIRELESS,38084055,1.0
Jujuy,Susques,Olaroz Chico,FIBRA OPTICA,38084060,30.0
Jujuy,Susques,Olaroz Chico,WIRELESS,38084060,6.0
Jujuy,Susques,Pastos Chicos,FIBRA OPTICA,38084070,22.0
Jujuy,Susques,Puesto Sey,FIBRA OPTICA,38084080,20.0
Jujuy,Susques,San Juan de Quillaqués,FIBRA OPTICA,38084090,12.0
Jujuy,Susques,San Juan de Quillaqués,SATELITAL,38084090,5.0
Jujuy,Susques,Susques,FIBRA OPTICA,38084100,275.0
Jujuy,Susques,Susques,SATELITAL,38084100,10.0
Jujuy,Susques,Susques,WIRELESS,38084100,57.0
Jujuy,Tilcara,Huacalera,FIBRA OPTICA,38094020,5.0
Jujuy,Tilcara,Maimará,FIBRA OPTICA,38094040,5.0
Jujuy,Tilcara,Maimará,SATELITAL,38094040,2.0
Jujuy,Tilcara,Maimará,WIRELESS,38094040,77.0
Jujuy,Tilcara,Tilcara,FIBRA OPTICA,38094050,10.0
Jujuy,Tilcara,Tilcara,SATELITAL,38094050,2.0
Jujuy,Tilcara,Tilcara,WIRELESS,38094050,375.0
Jujuy,Tumbaya,Bárcena,WIRELESS,38098010,111.0
Jujuy,Tumbaya,El Moreno,OTROS,38098020,1.0
Jujuy,Tumbaya,Purmamarca,ADSL,38098030,63.0
Jujuy,Tumbaya,Purmamarca,WIRELESS,38098030,1.0
Jujuy,Tumbaya,Tumbaya,WIRELESS,38098040,343.0
Jujuy,Tumbaya,Volcán,WIRELESS,38098050,93.0
Jujuy,Valle Grande,Santa Ana,SATELITAL,38105040,2.0
Jujuy,Yavi,Barrios,FIBRA OPTICA,38112010,5.0
Jujuy,Yavi,Cangrejillos,FIBRA OPTICA,38112020,5.0
Jujuy,Yavi,Cangrejillos,SATELITAL,38112020,1.0
Jujuy,Yavi,La Intermedia,FIBRA OPTICA,38112040,5.0
Jujuy,Yavi,La Quiaca,ADSL,38112050,660.0
Jujuy,Yavi,La Quiaca,FIBRA OPTICA,38112050,76.0
Jujuy,Yavi,La Quiaca,OTROS,38112050,5.0
Jujuy,Yavi,La Quiaca,SATELITAL,38112050,1.0
Jujuy,Yavi,Pumahuasi,FIBRA OPTICA,38112070,5.0
Jujuy,Yavi,Yavi Chico,FIBRA OPTICA,38112090,5.0
La Pampa,Atreucó,Doblas,CABLEMODEM,42007010,296.0
La Pampa,Atreucó,Doblas,FIBRA OPTICA,42007010,118.0
La Pampa,Atreucó,Doblas,SATELITAL,42007010,1.0
La Pampa,Atreucó,Doblas,WIRELESS,42007010,23.0
La Pampa,Atreucó,Macachín,FIBRA OPTICA,42007020,1087.0
La Pampa,Atreucó,Macachín,SATELITAL,42007020,1.0
La Pampa,Atreucó,Macachín,WIRELESS,42007020,618.0
La Pampa,Atreucó,Miguel Riglos,FIBRA OPTICA,42007030,3.0
La Pampa,Atreucó,Miguel Riglos,SATELITAL,42007030,1.0
La Pampa,Atreucó,Miguel Riglos,WIRELESS,42007030,115.0
La Pampa,Atreucó,Rolón,SATELITAL,42007040,1.0
La Pampa,Atreucó,Rolón,WIRELESS,42007040,82.0
La Pampa,Atreucó,Tomas M. Anchorena,DIAL UP,42007050,1.0
La Pampa,Atreucó,Tomas M. Anchorena,SATELITAL,42007050,1.0
La Pampa,Atreucó,Tomas M. Anchorena,WIRELESS,42007050,5.0
La Pampa,Caleu Caleu,Anzoategui,OTROS,42014010,1.0
La Pampa,Caleu Caleu,Anzoategui,SATELITAL,42014010,2.0
La Pampa,Caleu Caleu,La Adela,CABLEMODEM,42014020,371.0
La Pampa,Caleu Caleu,La Adela,SATELITAL,42014020,1.0
La Pampa,Caleu Caleu,La Adela,WIRELESS,42014020,584.0
La Pampa,Capital,Anguil,CABLEMODEM,42021010,138.0
La Pampa,Capital,Anguil,FIBRA OPTICA,42021010,335.0
La Pampa,Capital,Anguil,OTROS,42021010,65.0
La Pampa,Capital,Anguil,SATELITAL,42021010,1.0
La Pampa,Capital,Anguil,WIRELESS,42021010,367.0
La Pampa,Capital,Santa Rosa,ADSL,42021020,1492.0
La Pampa,Capital,Santa Rosa,CABLEMODEM,42021020,45434.0
La Pampa,Capital,Santa Rosa,DIAL UP,42021020,64.0
La Pampa,Capital,Santa Rosa,FIBRA OPTICA,42021020,4849.0
La Pampa,Capital,Santa Rosa,OTROS,42021020,1.0
La Pampa,Capital,Santa Rosa,SATELITAL,42021020,3.0
La Pampa,Capital,Santa Rosa,WIRELESS,42021020,556.0
La Pampa,Catriló,Catriló,CABLEMODEM,42028010,541.0
La Pampa,Catriló,Catriló,DIAL UP,42028010,1.0
La Pampa,Catriló,Catriló,FIBRA OPTICA,42028010,707.0
La Pampa,Catriló,Catriló,OTROS,42028010,327.0
La Pampa,Catriló,Catriló,SATELITAL,42028010,2.0
La Pampa,Catriló,La Gloria,OTROS,42028020,24.0
La Pampa,Catriló,Lonquimay,CABLEMODEM,42028030,278.0
La Pampa,Catriló,Lonquimay,FIBRA OPTICA,42028030,1.0
La Pampa,Catriló,Lonquimay,OTROS,42028030,71.0
La Pampa,Catriló,Lonquimay,SATELITAL,42028030,1.0
La Pampa,Catriló,Uriburu,CABLEMODEM,42028040,90.0
La Pampa,Catriló,Uriburu,FIBRA OPTICA,42028040,1.0
La Pampa,Catriló,Uriburu,OTROS,42028040,94.0
La Pampa,Catriló,Uriburu,SATELITAL,42028040,1.0
La Pampa,Catriló,Uriburu,WIRELESS,42028040,115.0
La Pampa,Chalileo,Santa Isabel,DIAL UP,42049010,2.0
La Pampa,Chalileo,Santa Isabel,SATELITAL,42049010,1.0
La Pampa,Chalileo,Santa Isabel,WIRELESS,42049010,819.0
La Pampa,Chapaleufú,Bernardo Larroude,DIAL UP,42056010,1.0
La Pampa,Chapaleufú,Bernardo Larroude,FIBRA OPTICA,42056010,110.0
La Pampa,Chapaleufú,Bernardo Larroude,SATELITAL,42056010,1.0
La Pampa,Chapaleufú,Bernardo Larroude,WIRELESS,42056010,463.0
La Pampa,Chapaleufú,Ceballos,FIBRA OPTICA,42056020,1.0
La Pampa,Chapaleufú,Ceballos,SATELITAL,42056020,1.0
La Pampa,Chapaleufú,Ceballos,WIRELESS,42056020,91.0
La Pampa,Chapaleufú,Coronel Hilario Lagos (Est. Aguas Buenas),SATELITAL,42056030,1.0
La Pampa,Chapaleufú,Coronel Hilario Lagos (Est. Aguas Buenas),WIRELESS,42056030,251.0
La Pampa,Chapaleufú,Intendente Alvear,ADSL,42056040,67.0
La Pampa,Chapaleufú,Intendente Alvear,CABLEMODEM,42056040,613.0
La Pampa,Chapaleufú,Intendente Alvear,DIAL UP,42056040,1.0
La Pampa,Chapaleufú,Intendente Alvear,FIBRA OPTICA,42056040,606.0
La Pampa,Chapaleufú,Intendente Alvear,OTROS,42056040,1.0
La Pampa,Chapaleufú,Intendente Alvear,SATELITAL,42056040,1.0
La Pampa,Chapaleufú,Intendente Alvear,WIRELESS,42056040,297.0
La Pampa,Chapaleufú,Sarah,SATELITAL,42056050,2.0
La Pampa,Chapaleufú,Sarah,WIRELESS,42056050,16.0
La Pampa,Chapaleufú,Vértiz,WIRELESS,42056060,107.0
La Pampa,Chical Co,La Humada,SATELITAL,42063020,1.0
La Pampa,Chical Co,La Humada,WIRELESS,42063020,224.0
La Pampa,Conhelo,Conhelo,WIRELESS,42035010,46.0
La Pampa,Conhelo,Eduardo Castex,ADSL,42035020,1257.0
La Pampa,Conhelo,Eduardo Castex,CABLEMODEM,42035020,1341.0
La Pampa,Conhelo,Eduardo Castex,FIBRA OPTICA,42035020,729.0
La Pampa,Conhelo,Eduardo Castex,SATELITAL,42035020,1.0
La Pampa,Conhelo,Eduardo Castex,WIRELESS,42035020,108.0
La Pampa,Conhelo,Mauricio Mayer,SATELITAL,42035030,1.0
La Pampa,Conhelo,Mauricio Mayer,WIRELESS,42035030,30.0
La Pampa,Conhelo,Monte Nievas,SATELITAL,42035040,1.0
La Pampa,Conhelo,Monte Nievas,WIRELESS,42035040,45.0
La Pampa,Conhelo,Rucanelo,FIBRA OPTICA,42035050,1.0
La Pampa,Conhelo,Rucanelo,WIRELESS,42035050,26.0
La Pampa,Conhelo,Winifreda,CABLEMODEM,42035060,192.0
La Pampa,Conhelo,Winifreda,DIAL UP,42035060,1.0
La Pampa,Conhelo,Winifreda,FIBRA OPTICA,42035060,693.0
La Pampa,Conhelo,Winifreda,OTROS,42035060,2.0
La Pampa,Conhelo,Winifreda,WIRELESS,42035060,195.0
La Pampa,Curacó,Gobernador Duval,SATELITAL,42042010,1.0
La Pampa,Curacó,Gobernador Duval,WIRELESS,42042010,105.0
La Pampa,Curacó,Puelches,SATELITAL,42042020,1.0
La Pampa,Curacó,Puelches,WIRELESS,42042020,100.0
La Pampa,Guatraché,Alpachiri,ADSL,42070010,639.0
La Pampa,Guatraché,Alpachiri,FIBRA OPTICA,42070010,2.0
La Pampa,Guatraché,Alpachiri,SATELITAL,42070010,1.0
La Pampa,Guatraché,General Manuel J. Campos,FIBRA OPTICA,42070020,2.0
La Pampa,Guatraché,General Manuel J. Campos,SATELITAL,42070020,1.0
La Pampa,Guatraché,Guatraché,CABLEMODEM,42070030,239.0
La Pampa,Guatraché,Guatraché,FIBRA OPTICA,42070030,2.0
La Pampa,Guatraché,Guatraché,SATELITAL,42070030,1.0
La Pampa,Guatraché,Guatraché,WIRELESS,42070030,277.0
La Pampa,Guatraché,Perú,FIBRA OPTICA,42070040,21.0
La Pampa,Guatraché,Perú,WIRELESS,42070040,32.0
La Pampa,Guatraché,Santa Teresa,FIBRA OPTICA,42070050,2.0
La Pampa,Hucal,Abramo,FIBRA OPTICA,42077010,1.0
La Pampa,Hucal,Abramo,WIRELESS,42077010,69.0
La Pampa,Hucal,Bernasconi,ADSL,42077020,37.0
La Pampa,Hucal,Bernasconi,FIBRA OPTICA,42077020,1.0
La Pampa,Hucal,Bernasconi,SATELITAL,42077020,1.0
La Pampa,Hucal,Bernasconi,WIRELESS,42077020,684.0
La Pampa,Hucal,General San Martín (Est. Villa Alba),FIBRA OPTICA,42077030,2.0
La Pampa,Hucal,General San Martín (Est. Villa Alba),WIRELESS,42077030,826.0
La Pampa,Hucal,Jacinto Arauz,ADSL,42077050,631.0
La Pampa,Hucal,Jacinto Arauz,FIBRA OPTICA,42077050,2.0
La Pampa,Hucal,Jacinto Arauz,SATELITAL,42077050,2.0
La Pampa,Hucal,Jacinto Arauz,WIRELESS,42077050,76.0
La Pampa,Lihuel Calel,Cuchillo Co,FIBRA OPTICA,42084010,1.0
La Pampa,Lihuel Calel,Cuchillo Co,SATELITAL,42084010,1.0
La Pampa,Limay Mahuida,La Reforma,SATELITAL,42091010,1.0
La Pampa,Limay Mahuida,La Reforma,WIRELESS,42091010,67.0
La Pampa,Limay Mahuida,Limay Mahuida,SATELITAL,42091020,1.0
La Pampa,Limay Mahuida,Limay Mahuida,WIRELESS,42091020,23.0
La Pampa,Loventué,Carro Quemado,FIBRA OPTICA,42098010,1.0
La Pampa,Loventué,Carro Quemado,SATELITAL,42098010,1.0
La Pampa,Loventué,Carro Quemado,WIRELESS,42098010,50.0
La Pampa,Loventué,Loventué,FIBRA OPTICA,42098020,1.0
La Pampa,Loventué,Luan Toro,SATELITAL,42098030,1.0
La Pampa,Loventué,Luan Toro,WIRELESS,42098030,67.0
La Pampa,Loventué,Telén,FIBRA OPTICA,42098040,1.0
La Pampa,Loventué,Telén,SATELITAL,42098040,1.0
La Pampa,Loventué,Telén,WIRELESS,42098040,198.0
La Pampa,Loventué,Victorica,FIBRA OPTICA,42098050,2.0
La Pampa,Loventué,Victorica,SATELITAL,42098050,1.0
La Pampa,Loventué,Victorica,WIRELESS,42098050,482.0
La Pampa,Maracó,Agustoni,WIRELESS,42105010,29.0
La Pampa,Maracó,Dorila,FIBRA OPTICA,42105020,1.0
La Pampa,Maracó,Dorila,WIRELESS,42105020,53.0
La Pampa,Maracó,General Pico,ADSL,42105030,2091.0
La Pampa,Maracó,General Pico,CABLEMODEM,42105030,1.0
La Pampa,Maracó,General Pico,DIAL UP,42105030,85.0
La Pampa,Maracó,General Pico,FIBRA OPTICA,42105030,17887.0
La Pampa,Maracó,General Pico,SATELITAL,42105030,1.0
La Pampa,Maracó,General Pico,WIRELESS,42105030,3015.0
La Pampa,Maracó,Speluzzi,FIBRA OPTICA,42105040,1.0
La Pampa,Maracó,Speluzzi,WIRELESS,42105040,41.0
La Pampa,OTROS,OTROS,CABLEMODEM,Sin Datos,1.0
La Pampa,Puelén,25 de Mayo,FIBRA OPTICA,42112020,1026.0
La Pampa,Puelén,25 de Mayo,WIRELESS,42112020,1215.0
La Pampa,Puelén,Casa De Piedra,WIRELESS,42112005,80.0
La Pampa,Puelén,Puelén,DIAL UP,42112010,1.0
La Pampa,Puelén,Puelén,SATELITAL,42112010,1.0
La Pampa,Puelén,Puelén,WIRELESS,42112010,129.0
La Pampa,Quemú Quemú,Colonia Barón,DIAL UP,42119010,2.0
La Pampa,Quemú Quemú,Colonia Barón,FIBRA OPTICA,42119010,550.0
La Pampa,Quemú Quemú,Colonia Barón,SATELITAL,42119010,1.0
La Pampa,Quemú Quemú,Colonia Barón,WIRELESS,42119010,90.0
La Pampa,Quemú Quemú,Miguel Cané,FIBRA OPTICA,42119030,133.0
La Pampa,Quemú Quemú,Miguel Cané,OTROS,42119030,105.0
La Pampa,Quemú Quemú,Miguel Cané,SATELITAL,42119030,1.0
La Pampa,Quemú Quemú,Quemú Quemú,DIAL UP,42119040,1.0
La Pampa,Quemú Quemú,Quemú Quemú,FIBRA OPTICA,42119040,1098.0
La Pampa,Quemú Quemú,Quemú Quemú,OTROS,42119040,113.0
La Pampa,Quemú Quemú,Quemú Quemú,SATELITAL,42119040,1.0
La Pampa,Quemú Quemú,Quemú Quemú,WIRELESS,42119040,143.0
La Pampa,Quemú Quemú,Relmo,OTROS,42119050,26.0
La Pampa,Quemú Quemú,Villa Mirasol,WIRELESS,42119060,169.0
La Pampa,Rancul,Caleufú,CABLEMODEM,42126010,350.0
La Pampa,Rancul,Caleufú,FIBRA OPTICA,42126010,2.0
La Pampa,Rancul,Caleufú,SATELITAL,42126010,2.0
La Pampa,Rancul,La Maruja,CABLEMODEM,42126030,150.0
La Pampa,Rancul,La Maruja,SATELITAL,42126030,1.0
La Pampa,Rancul,Parera,FIBRA OPTICA,42126040,508.0
La Pampa,Rancul,Parera,OTROS,42126040,15.0
La Pampa,Rancul,Parera,SATELITAL,42126040,1.0
La Pampa,Rancul,Parera,WIRELESS,42126040,230.0
La Pampa,Rancul,Pichi Huinca,FIBRA OPTICA,42126050,1.0
La Pampa,Rancul,Quetrequén,FIBRA OPTICA,42126060,1.0
La Pampa,Rancul,Quetrequén,SATELITAL,42126060,1.0
La Pampa,Rancul,Quetrequén,WIRELESS,42126060,155.0
La Pampa,Rancul,Rancul,FIBRA OPTICA,42126070,323.0
La Pampa,Rancul,Rancul,OTROS,42126070,23.0
La Pampa,Rancul,Rancul,SATELITAL,42126070,2.0
La Pampa,Rancul,Rancul,WIRELESS,42126070,548.0
