Año,Trimestre,Provincia,Velocidad (Mbps),Accesos
2020,3,Capital Federal,120.0,1
2020,3,Capital Federal,122.0,5
2020,3,Capital Federal,126.0,3
2020,3,Capital Federal,155.0,6376
2020,3,Capital Federal,164.0,5
2020,3,Capital Federal,203.0,2592
2020,3,Capital Federal,225.0,1
2020,3,Capital Federal,234.0,1
2020,3,Capital Federal,256.0,1399
2020,3,Capital Federal,300.0,1
2020,3,Capital Federal,320.0,58622
2020,3,Capital Federal,330.0,2
2020,3,Capital Federal,450.0,2
2020,3,Capital Federal,512.0,177
2020,3,Capital Federal,768.0,1
2020,3,Capital Federal,850.0,1
2020,3,Capital Federal,1024.0,1284
2020,3,Catamarca,0.256,2154
2020,3,Catamarca,0.512,34
2020,3,Catamarca,0.75,29
2020,3,Catamarca,1.2,669
2020,3,Catamarca,2.2,264
2020,3,Catamarca,3.2,2337
2020,3,Catamarca,4.5,3
2020,3,Catamarca,6.0,48
2020,3,Catamarca,6.4,4955
2020,3,Catamarca,10.0,27
2020,3,Catamarca,10.1,8741
2020,3,Catamarca,12.3,3262
2020,3,Catamarca,16.0,603
2020,3,Catamarca,20.5,7330
2020,3,Catamarca,25.0,253
2020,3,Catamarca,31.0,309
2020,3,Catamarca,50.1,11736
2020,3,Catamarca,100.1,6638
2020,3,Catamarca,320.0,489
2020,3,Catamarca,512.0,23
2020,3,Chaco,0.256,7194
2020,3,Chaco,0.625,225
2020,3,Chaco,0.5,111
2020,3,Chaco,0.512,69
2020,3,Chaco,0.75,14
2020,3,Chaco,1.2,2625
2020,3,Chaco,1.5,25
2020,3,Chaco,2.2,1737
2020,3,Chaco,3.2,6147
2020,3,Chaco,4.0,1184
2020,3,Chaco,4.5,568
2020,3,Chaco,6.0,1085
2020,3,Chaco,6.4,11305
2020,3,Chaco,7.5,527
2020,3,Chaco,9.0,308
2020,3,Chaco,10.0,1
2020,3,Chaco,10.1,20803
2020,3,Chaco,12.3,18678
2020,3,Chaco,16.0,1688
2020,3,Chaco,19.0,831
2020,3,Chaco,20.5,6349
2020,3,Chaco,25.1,2970
2020,3,Chaco,31.0,10781
2020,3,Chaco,50.1,27729
2020,3,Chaco,100.1,9474
2020,3,Chaco,320.0,1500
2020,3,Chaco,512.0,26
2020,3,Chubut,0.256,3942
2020,3,Chubut,0.375,8
2020,3,Chubut,0.512,66
2020,3,Chubut,0.75,84
2020,3,Chubut,1.0,4
2020,3,Chubut,1.2,964
2020,3,Chubut,2.2,5217
2020,3,Chubut,3.2,22132
2020,3,Chubut,4.0,73
2020,3,Chubut,4.5,538
2020,3,Chubut,6.0,520
2020,3,Chubut,6.4,58220
2020,3,Chubut,9.0,189
2020,3,Chubut,10.0,2212
2020,3,Chubut,10.1,19713
2020,3,Chubut,12.3,11164
2020,3,Chubut,16.0,1050
2020,3,Chubut,20.5,3
2020,3,Chubut,25.1,2586
2020,3,Chubut,31.0,232
2020,3,Chubut,50.1,999
2020,3,Chubut,100.1,110
2020,3,Chubut,203.0,1
2020,3,Cordoba,0.256,11728
2020,3,Cordoba,0.375,2
2020,3,Cordoba,0.512,81
2020,3,Cordoba,0.75,85
2020,3,Cordoba,1.2,16954
2020,3,Cordoba,2.0,7
2020,3,Cordoba,2.2,13088
2020,3,Cordoba,2.5,27
2020,3,Cordoba,6.7,1158
2020,3,Cordoba,3.2,54769
2020,3,Cordoba,4.0,5244
2020,3,Cordoba,4.5,15119
2020,3,Cordoba,6.0,13168
2020,3,Cordoba,6.4,102129
2020,3,Cordoba,7.5,4253
2020,3,Cordoba,9.0,5794
2020,3,Cordoba,10.0,1862
2020,3,Cordoba,10.1,112924
2020,3,Cordoba,11.0,1
2020,3,Cordoba,12.0,1
2020,3,Cordoba,12.3,16577
2020,3,Cordoba,14.0,4
2020,3,Cordoba,15.0,9
2020,3,Cordoba,16.0,14529
2020,3,Cordoba,17.0,75
2020,3,Cordoba,19.0,12411
2020,3,Cordoba,20.5,40629
2020,3,Cordoba,25.0,2
2020,3,Cordoba,25.1,52999
2020,3,Cordoba,29.0,1
2020,3,Cordoba,31.0,10829
2020,3,Cordoba,36.0,2
2020,3,Cordoba,41.0,50
2020,3,Cordoba,50.1,285401
2020,3,Cordoba,61.0,4608
2020,3,Cordoba,71.0,134
2020,3,Cordoba,77.0,1
2020,3,Cordoba,100.1,62629
2020,3,Cordoba,145.0,1
2020,3,Cordoba,155.0,16
2020,3,Cordoba,203.0,22
2020,3,Cordoba,234.0,486
2020,3,Cordoba,320.0,6935
2020,3,Cordoba,512.0,725
2020,3,Cordoba,768.0,1
2020,3,Cordoba,900.0,1
2020,3,Cordoba,1024.0,1
2020,3,Corrientes,0.256,5020
2020,3,Corrientes,0.512,10
2020,3,Corrientes,0.75,62
2020,3,Corrientes,1.2,6876
2020,3,Corrientes,2.2,2277
2020,3,Corrientes,3.2,10537
2020,3,Corrientes,4.5,948
2020,3,Corrientes,6.0,1543
2020,3,Corrientes,6.4,13536
2020,3,Corrientes,9.0,515
2020,3,Corrientes,10.1,22800
2020,3,Corrientes,12.3,17541
2020,3,Corrientes,16.0,1669
2020,3,Corrientes,19.0,742
2020,3,Corrientes,20.5,5356
2020,3,Corrientes,25.1,2129
2020,3,Corrientes,31.0,6486
2020,3,Corrientes,50.1,17788
2020,3,Corrientes,100.1,6523
2020,3,Corrientes,320.0,1033
2020,3,Entre Rios,0.256,15759
2020,3,Entre Rios,0.375,1
2020,3,Entre Rios,0.512,18
2020,3,Entre Rios,0.75,111
2020,3,Entre Rios,1.2,6668
2020,3,Entre Rios,2.2,4802
2020,3,Entre Rios,3.2,16549
2020,3,Entre Rios,4.0,2188
2020,3,Entre Rios,4.5,840
2020,3,Entre Rios,6.0,2835
2020,3,Entre Rios,6.4,35677
2020,3,Entre Rios,7.5,2106
2020,3,Entre Rios,9.0,844
2020,3,Entre Rios,10.1,48528
2020,3,Entre Rios,12.3,30124
2020,3,Entre Rios,16.0,3950
2020,3,Entre Rios,17.0,3
2020,3,Entre Rios,19.0,2278
2020,3,Entre Rios,20.5,4442
2020,3,Entre Rios,25.1,4777
2020,3,Entre Rios,31.0,9600
2020,3,Entre Rios,50.1,37675
2020,3,Entre Rios,50.25,1
2020,3,Entre Rios,100.1,10527
2020,3,Entre Rios,126.0,1
2020,3,Entre Rios,155.0,1
2020,3,Entre Rios,320.0,1190
2020,3,Formosa,0.256,1737
2020,3,Formosa,0.512,49
2020,3,Formosa,0.75,342
2020,3,Formosa,1.2,1698
2020,3,Formosa,2.2,1426
2020,3,Formosa,3.2,10254
2020,3,Formosa,4.5,2979
2020,3,Formosa,6.0,1373
2020,3,Formosa,6.4,5584
2020,3,Formosa,7.5,2
2020,3,Formosa,10.1,7430
2020,3,Formosa,12.3,189
2020,3,Formosa,16.0,499
2020,3,Formosa,19.0,673
2020,3,Formosa,20.5,5764
2020,3,Formosa,25.1,573
2020,3,Formosa,31.0,418
2020,3,Formosa,50.1,6058
2020,3,Formosa,100.1,2047
2020,3,Formosa,320.0,114
2020,3,Jujuy,0.256,3065
2020,3,Jujuy,0.512,27
2020,3,Jujuy,0.75,28
2020,3,Jujuy,1.2,7031
2020,3,Jujuy,2.2,5488
2020,3,Jujuy,3.2,7909
2020,3,Jujuy,4.5,2283
2020,3,Jujuy,6.0,734
2020,3,Jujuy,6.4,8868
2020,3,Jujuy,10.1,10566
2020,3,Jujuy,12.3,22759
2020,3,Jujuy,16.0,592
2020,3,Jujuy,19.0,4
2020,3,Jujuy,20.5,21843
2020,3,Jujuy,25.1,8
2020,3,Jujuy,31.0,285
2020,3,Jujuy,45.0,1
2020,3,Jujuy,50.1,10666
2020,3,Jujuy,68.0,1
2020,3,Jujuy,100.1,3691
2020,3,Jujuy,155.0,1
2020,3,Jujuy,320.0,102
2020,3,Jujuy,512.0,31
2020,3,Jujuy,520.0,745
2020,3,La Pampa,0.256,4029
2020,3,La Pampa,0.375,1
2020,3,La Pampa,0.512,236
2020,3,La Pampa,0.75,56
2020,3,La Pampa,1.0,313
2020,3,La Pampa,1.2,2880
2020,3,La Pampa,2.2,4575
2020,3,La Pampa,3.2,7814
2020,3,La Pampa,4.5,4284
2020,3,La Pampa,6.0,1400
2020,3,La Pampa,6.4,46239
2020,3,La Pampa,7.5,6
2020,3,La Pampa,9.0,1
2020,3,La Pampa,10.1,7813
2020,3,La Pampa,12.3,47
2020,3,La Pampa,16.0,3378
2020,3,La Pampa,17.0,30
2020,3,La Pampa,19.0,39
2020,3,La Pampa,20.5,2083
2020,3,La Pampa,24.0,46
2020,3,La Pampa,25.1,285
2020,3,La Pampa,29.0,53
2020,3,La Pampa,31.0,1805
2020,3,La Pampa,50.1,5333
2020,3,La Pampa,64.0,148
2020,3,La Pampa,134.0,841
2020,3,La Rioja,0.256,2
2020,3,La Rioja,0.512,9
2020,3,La Rioja,0.75,12
2020,3,La Rioja,1.2,705
2020,3,La Rioja,3.2,1250
2020,3,La Rioja,4.0,31589
2020,3,La Rioja,4.5,1
2020,3,La Rioja,6.4,3561
2020,3,La Rioja,10.1,5955
2020,3,La Rioja,16.0,4131
2020,3,La Rioja,20.5,529
2020,3,La Rioja,31.0,124
2020,3,La Rioja,50.1,2224
2020,3,La Rioja,100.1,2495
2020,3,La Rioja,320.0,29
2020,3,Mendoza,0.256,45
2020,3,Mendoza,0.375,1
2020,3,Mendoza,0.512,20
2020,3,Mendoza,0.75,37
2020,3,Mendoza,1.0,9
2020,3,Mendoza,1.2,1656
2020,3,Mendoza,2.2,2488
2020,3,Mendoza,3.2,4419
2020,3,Mendoza,4.0,14
2020,3,Mendoza,4.5,3267
2020,3,Mendoza,6.0,2363
2020,3,Mendoza,6.4,127228
2020,3,Mendoza,7.5,671
2020,3,Mendoza,9.0,876
2020,3,Mendoza,10.0,5115
2020,3,Mendoza,10.1,5461
2020,3,Mendoza,12.3,37538
2020,3,Mendoza,16.0,1074
2020,3,Mendoza,20.5,3821
2020,3,Mendoza,25.0,987
2020,3,Mendoza,25.1,5
2020,3,Mendoza,31.0,2466
2020,3,Mendoza,37.0,66
2020,3,Mendoza,41.0,6
2020,3,Mendoza,50.1,6193
2020,3,Mendoza,61.0,21
2020,3,Mendoza,100.1,1739
2020,3,Mendoza,320.0,167
2020,3,Mendoza,512.0,35
2020,3,Misiones,0.256,8779
2020,3,Misiones,0.512,47
2020,3,Misiones,0.75,24
2020,3,Misiones,1.2,4310
2020,3,Misiones,2.2,7881
2020,3,Misiones,3.2,7999
2020,3,Misiones,4.5,449
2020,3,Misiones,6.0,2944
2020,3,Misiones,6.4,15946
2020,3,Misiones,7.5,292
2020,3,Misiones,9.0,221
2020,3,Misiones,10.1,23702
2020,3,Misiones,12.3,17209
2020,3,Misiones,16.0,2033
2020,3,Misiones,19.0,913
2020,3,Misiones,20.5,5787
2020,3,Misiones,25.1,2847
2020,3,Misiones,31.0,10816
2020,3,Misiones,46.0,28
2020,3,Misiones,50.1,23464
2020,3,Misiones,100.1,6703
2020,3,Misiones,120.0,1
2020,3,Misiones,205.0,1
2020,3,Misiones,275.0,1
2020,3,Misiones,320.0,787
2020,3,Misiones,480.0,1
2020,3,Misiones,950.0,1
2020,3,Neuquen,0.256,803
2020,3,Neuquen,0.512,45
2020,3,Neuquen,0.75,173
2020,3,Neuquen,1.0,1
2020,3,Neuquen,1.2,812
2020,3,Neuquen,2.2,2404
2020,3,Neuquen,3.2,9803
2020,3,Neuquen,4.0,6938
2020,3,Neuquen,4.5,264
2020,3,Neuquen,6.0,9188
2020,3,Neuquen,6.4,31380
2020,3,Neuquen,7.5,294
2020,3,Neuquen,9.0,2899
2020,3,Neuquen,10.1,3368
2020,3,Neuquen,12.3,2944
2020,3,Neuquen,16.0,163
2020,3,Neuquen,19.0,2461
2020,3,Neuquen,20.5,407
2020,3,Neuquen,25.1,5274
2020,3,Neuquen,31.0,183
2020,3,Neuquen,50.1,36663
2020,3,Neuquen,65.0,4
2020,3,Neuquen,100.1,11016
2020,3,Neuquen,320.0,1748
2020,3,Rio Negro,0.256,19093
2020,3,Rio Negro,0.512,47
2020,3,Rio Negro,0.75,67
2020,3,Rio Negro,1.2,1137
2020,3,Rio Negro,2.2,3977
2020,3,Rio Negro,3.2,6518
2020,3,Rio Negro,4.0,283
2020,3,Rio Negro,4.5,1119
2020,3,Rio Negro,6.0,5950
2020,3,Rio Negro,6.4,50468
2020,3,Rio Negro,9.0,232
2020,3,Rio Negro,10.0,34
2020,3,Rio Negro,10.1,3503
2020,3,Rio Negro,12.3,860
2020,3,Rio Negro,16.0,22
2020,3,Rio Negro,19.0,1775
2020,3,Rio Negro,20.5,4439
2020,3,Rio Negro,25.1,3373
2020,3,Rio Negro,31.0,109
2020,3,Rio Negro,41.0,11
2020,3,Rio Negro,50.1,22656
2020,3,Rio Negro,100.1,5627
2020,3,Rio Negro,120.0,1
2020,3,Rio Negro,155.0,1
2020,3,Rio Negro,320.0,165
2020,3,Salta,0.256,14996
2020,3,Salta,0.512,49
2020,3,Salta,0.75,80
2020,3,Salta,1.0,1
2020,3,Salta,1.2,6086
2020,3,Salta,2.2,363
2020,3,Salta,3.2,8894
2020,3,Salta,4.0,1
2020,3,Salta,4.5,280
2020,3,Salta,6.0,722
2020,3,Salta,6.4,16947
2020,3,Salta,9.0,41
2020,3,Salta,10.1,64695
2020,3,Salta,12.3,2527
2020,3,Salta,16.0,2369
2020,3,Salta,19.0,45
2020,3,Salta,20.5,11049
2020,3,Salta,25.1,7216
2020,3,Salta,31.0,712
2020,3,Salta,50.1,33452
2020,3,Salta,100.1,9354
2020,3,Salta,320.0,893
2020,3,Salta,512.0,74
2020,3,San Juan,0.256,4150
2020,3,San Juan,0.512,22
2020,3,San Juan,0.75,26
2020,3,San Juan,1.0,1
2020,3,San Juan,1.2,3684
2020,3,San Juan,2.2,3257
2020,3,San Juan,3.2,5013
2020,3,San Juan,4.5,714
2020,3,San Juan,6.0,268
2020,3,San Juan,6.4,52783
2020,3,San Juan,9.0,23
2020,3,San Juan,10.0,570
2020,3,San Juan,10.1,118
2020,3,San Juan,12.3,6468
2020,3,San Juan,16.0,43
2020,3,San Juan,20.5,18
2020,3,San Juan,25.1,32
2020,3,San Juan,31.0,9
2020,3,San Juan,50.1,80
2020,3,San Juan,61.0,1
2020,3,San Juan,100.1,47
2020,3,San Luis,0.256,36917
2020,3,San Luis,0.512,57
2020,3,San Luis,0.75,48
2020,3,San Luis,1.2,402
2020,3,San Luis,2.2,664
2020,3,San Luis,3.2,845
2020,3,San Luis,4.0,2
2020,3,San Luis,4.5,412
2020,3,San Luis,6.0,116
2020,3,San Luis,6.4,9758
2020,3,San Luis,9.0,149
2020,3,San Luis,10.0,3194
2020,3,San Luis,10.1,8
2020,3,San Luis,12.3,2659
2020,3,San Luis,20.5,7
2020,3,San Luis,25.1,61316
2020,3,San Luis,31.0,5
2020,3,San Luis,47.0,3
2020,3,San Luis,100.1,3
2020,3,Santa Cruz,0.256,833
2020,3,Santa Cruz,0.375,3
2020,3,Santa Cruz,0.512,24
2020,3,Santa Cruz,0.75,39
2020,3,Santa Cruz,1.2,5415
2020,3,Santa Cruz,2.2,1674
2020,3,Santa Cruz,3.2,6088
2020,3,Santa Cruz,4.5,52
2020,3,Santa Cruz,6.0,2450
2020,3,Santa Cruz,6.4,11209
2020,3,Santa Cruz,9.0,1
2020,3,Santa Cruz,10.0,134
2020,3,Santa Cruz,10.1,3880
2020,3,Santa Cruz,12.3,3632
2020,3,Santa Cruz,14.0,1775
2020,3,Santa Cruz,16.0,1131
2020,3,Santa Cruz,19.0,110
2020,3,Santa Cruz,20.5,82
2020,3,Santa Cruz,25.0,455
2020,3,Santa Cruz,25.1,150
2020,3,Santa Cruz,31.0,24
2020,3,Santa Cruz,36.0,19
2020,3,Santa Cruz,41.0,8
2020,3,Santa Cruz,50.1,80
2020,3,Santa Cruz,77.0,2
2020,3,Santa Cruz,100.1,11
2020,3,Santa Fe,0.256,27001
2020,3,Santa Fe,0.375,51
2020,3,Santa Fe,0.512,321
2020,3,Santa Fe,0.75,196
2020,3,Santa Fe,1.2,16309
2020,3,Santa Fe,2.0,334
2020,3,Santa Fe,2.2,9533
2020,3,Santa Fe,3.2,61421
2020,3,Santa Fe,4.0,57
2020,3,Santa Fe,4.5,5826
2020,3,Santa Fe,6.0,26928
2020,3,Santa Fe,6.4,94186
2020,3,Santa Fe,7.5,3144
2020,3,Santa Fe,9.0,6608
2020,3,Santa Fe,10.0,636
2020,3,Santa Fe,10.1,188993
2020,3,Santa Fe,12.3,29295
2020,3,Santa Fe,16.0,13087
2020,3,Santa Fe,17.0,52
2020,3,Santa Fe,19.0,6184
2020,3,Santa Fe,20.5,43477
2020,3,Santa Fe,25.1,38541
2020,3,Santa Fe,31.0,20264
2020,3,Santa Fe,36.0,3
2020,3,Santa Fe,39.0,2
2020,3,Santa Fe,41.0,10
2020,3,Santa Fe,46.0,129
2020,3,Santa Fe,50.1,158274
2020,3,Santa Fe,61.0,2
2020,3,Santa Fe,97.0,1
2020,3,Santa Fe,100.1,47901
2020,3,Santa Fe,122.0,1
2020,3,Santa Fe,155.0,511
2020,3,Santa Fe,320.0,3632
2020,3,Santa Fe,473.0,1
2020,3,Santa Fe,512.0,86
2020,3,Santa Fe,768.0,1
2020,3,Santiago Del Estero,0.256,4801
2020,3,Santiago Del Estero,0.512,39
2020,3,Santiago Del Estero,0.75,94
2020,3,Santiago Del Estero,1.0,908
2020,3,Santiago Del Estero,1.2,963
2020,3,Santiago Del Estero,2.0,307
2020,3,Santiago Del Estero,2.2,2381
2020,3,Santiago Del Estero,3.2,10087
2020,3,Santiago Del Estero,4.5,845
2020,3,Santiago Del Estero,6.0,1
2020,3,Santiago Del Estero,6.4,18704
2020,3,Santiago Del Estero,7.5,949
2020,3,Santiago Del Estero,10.1,56469
2020,3,Santiago Del Estero,12.3,2261
2020,3,Santiago Del Estero,16.0,660
2020,3,Santiago Del Estero,20.5,1737
2020,3,Santiago Del Estero,31.0,292
2020,3,Santiago Del Estero,41.0,30
2020,3,Santiago Del Estero,50.1,2313
2020,3,Santiago Del Estero,100.1,1607
2020,3,Santiago Del Estero,320.0,44
2020,3,Tierra Del Fuego,0.256,6992
2020,3,Tierra Del Fuego,0.512,6
2020,3,Tierra Del Fuego,0.75,5
2020,3,Tierra Del Fuego,1.2,97
2020,3,Tierra Del Fuego,2.2,4
2020,3,Tierra Del Fuego,3.2,605
2020,3,Tierra Del Fuego,4.5,2465
2020,3,Tierra Del Fuego,6.0,263
2020,3,Tierra Del Fuego,6.4,18660
2020,3,Tierra Del Fuego,9.0,4083
2020,3,Tierra Del Fuego,10.1,1331
2020,3,Tierra Del Fuego,12.3,3439
2020,3,Tierra Del Fuego,15.0,1
2020,3,Tierra Del Fuego,16.0,161
2020,3,Tierra Del Fuego,19.0,52
2020,3,Tierra Del Fuego,20.5,73
2020,3,Tierra Del Fuego,25.1,450
2020,3,Tierra Del Fuego,31.0,31
2020,3,Tierra Del Fuego,36.0,4
2020,3,Tierra Del Fuego,41.0,11
2020,3,Tierra Del Fuego,50.1,907
2020,3,Tierra Del Fuego,61.0,8
2020,3,Tierra Del Fuego,100.1,6
2020,3,Tierra Del Fuego,2000.0,1
2020,3,Tucuman,0.256,2637
2020,3,Tucuman,0.512,16
2020,3,Tucuman,0.75,36
2020,3,Tucuman,1.2,3594
2020,3,Tucuman,2.2,28
2020,3,Tucuman,6.7,113
2020,3,Tucuman,3.2,10107
2020,3,Tucuman,3.3,65
2020,3,Tucuman,4.0,2890
2020,3,Tucuman,4.5,15
2020,3,Tucuman,6.0,218
2020,3,Tucuman,6.4,28980
2020,3,Tucuman,7.5,143
2020,3,Tucuman,9.0,165
2020,3,Tucuman,10.0,398
2020,3,Tucuman,10.1,53904
2020,3,Tucuman,12.0,2
2020,3,Tucuman,12.3,454
2020,3,Tucuman,16.0,2402
2020,3,Tucuman,20.5,30268
2020,3,Tucuman,25.1,9
2020,3,Tucuman,31.0,3237
2020,3,Tucuman,36.0,1
2020,3,Tucuman,50.1,51231
2020,3,Tucuman,86.0,1
2020,3,Tucuman,100.1,31367
2020,3,Tucuman,320.0,1488
2020,3,Tucuman,512.0,107
2020,4,Buenos Aires,0.256,9016
2020,4,Buenos Aires,0.375,17
2020,4,Buenos Aires,0.512,36822
2020,4,Buenos Aires,0.75,100
2020,4,Buenos Aires,1.0,26560
2020,4,Buenos Aires,1.2,31669
2020,4,Buenos Aires,2.0,422
2020,4,Buenos Aires,2.2,23678
2020,4,Buenos Aires,6.7,35
2020,4,Buenos Aires,3.2,86552
2020,4,Buenos Aires,4.0,34867
2020,4,Buenos Aires,4.5,20237
2020,4,Buenos Aires,6.0,40469
2020,4,Buenos Aires,6.4,876573
2020,4,Buenos Aires,7.5,6873
2020,4,Buenos Aires,8.0,96
2020,4,Buenos Aires,9.0,23127
2020,4,Buenos Aires,10.0,264
2020,4,Buenos Aires,10.1,211883
2020,4,Buenos Aires,12.0,4
2020,4,Buenos Aires,12.3,50305
2020,4,Buenos Aires,14.0,1
2020,4,Buenos Aires,15.0,30
2020,4,Buenos Aires,16.0,22064
2020,4,Buenos Aires,17.0,558
2020,4,Buenos Aires,19.0,46692
2020,4,Buenos Aires,20.5,94517
2020,4,Buenos Aires,22.0,2
2020,4,Buenos Aires,23.0,1
2020,4,Buenos Aires,25.0,26
2020,4,Buenos Aires,25.1,190510
2020,4,Buenos Aires,30.0,917
2020,4,Buenos Aires,31.0,22166
2020,4,Buenos Aires,35.0,1
2020,4,Buenos Aires,36.0,230
2020,4,Buenos Aires,41.0,2201
2020,4,Buenos Aires,45.0,9
2020,4,Buenos Aires,50.0,1
2020,4,Buenos Aires,50.1,1219329
2020,4,Buenos Aires,55.0,54
2020,4,Buenos Aires,56.0,15
2020,4,Buenos Aires,59.0,1
2020,4,Buenos Aires,61.0,46323
2020,4,Buenos Aires,63.0,1
2020,4,Buenos Aires,66.0,1
2020,4,Buenos Aires,71.0,1044
2020,4,Buenos Aires,77.0,13593
2020,4,Buenos Aires,80.0,2
2020,4,Buenos Aires,81.0,53
2020,4,Buenos Aires,83.0,1
2020,4,Buenos Aires,82.0,1
2020,4,Buenos Aires,95.0,3
2020,4,Buenos Aires,100.1,769737
2020,4,Buenos Aires,122.0,48
2020,4,Buenos Aires,127.0,1
2020,4,Buenos Aires,155.0,13674
2020,4,Buenos Aires,160.0,1
2020,4,Buenos Aires,164.0,3
2020,4,Buenos Aires,203.0,361
2020,4,Buenos Aires,220.0,1
2020,4,Buenos Aires,246.0,7
2020,4,Buenos Aires,256.0,3
2020,4,Buenos Aires,320.0,99391
2020,4,Buenos Aires,350.0,4
2020,4,Buenos Aires,450.0,12
2020,4,Buenos Aires,512.0,3079
2020,4,Buenos Aires,640.0,505
2020,4,Buenos Aires,1024.0,5403
2020,4,Buenos Aires,1075.0,1
2020,4,Buenos Aires,1536.0,1
2020,4,Buenos Aires,2048.0,6
2020,4,Buenos Aires,2529.0,860
2020,4,Buenos Aires,4000.0,227
2020,4,Buenos Aires,5125.0,9
2020,4,Buenos Aires,7000.0,7
2020,4,Buenos Aires,96.17115566387623,4
2020,4,Capital Federal,0.256,268
2020,4,Capital Federal,0.375,30
2020,4,Capital Federal,0.512,75
2020,4,Capital Federal,0.75,30
2020,4,Capital Federal,1.0,15
2020,4,Capital Federal,1.2,5178
2020,4,Capital Federal,2.2,337
2020,4,Capital Federal,3.2,7591
2020,4,Capital Federal,4.0,70
2020,4,Capital Federal,4.5,1544
2020,4,Capital Federal,6.0,2606
2020,4,Capital Federal,6.4,143113
2020,4,Capital Federal,7.5,6
2020,4,Capital Federal,9.0,22
2020,4,Capital Federal,10.0,3
2020,4,Capital Federal,10.1,78092
2020,4,Capital Federal,12.0,5
2020,4,Capital Federal,12.3,9496
2020,4,Capital Federal,16.0,2998
2020,4,Capital Federal,17.0,5
2020,4,Capital Federal,19.0,33676
2020,4,Capital Federal,20.5,14028
2020,4,Capital Federal,22.0,1
2020,4,Capital Federal,25.1,69359
2020,4,Capital Federal,31.0,10915
2020,4,Capital Federal,36.0,9
2020,4,Capital Federal,40.0,30
2020,4,Capital Federal,41.0,121
2020,4,Capital Federal,50.1,573217
2020,4,Capital Federal,56.0,1
2020,4,Capital Federal,61.0,11745
2020,4,Capital Federal,67.0,1
2020,4,Capital Federal,71.0,3
2020,4,Capital Federal,77.0,4666
2020,4,Capital Federal,81.0,7
2020,4,Capital Federal,91.0,34
2020,4,Capital Federal,100.1,326034
2020,4,Capital Federal,120.0,1
2020,4,Capital Federal,122.0,5
2020,4,Capital Federal,126.0,3
2020,4,Capital Federal,155.0,11436
2020,4,Capital Federal,164.0,5
2020,4,Capital Federal,203.0,2686
2020,4,Capital Federal,225.0,1
2020,4,Capital Federal,234.0,1
2020,4,Capital Federal,256.0,1399
2020,4,Capital Federal,300.0,1
2020,4,Capital Federal,320.0,64399
2020,4,Capital Federal,330.0,2
2020,4,Capital Federal,450.0,2
2020,4,Capital Federal,512.0,968
2020,4,Capital Federal,768.0,1
2020,4,Capital Federal,850.0,1
2020,4,Capital Federal,1024.0,3281
2020,4,Capital Federal,7000.0,7
2020,4,Catamarca,0.256,2309
2020,4,Catamarca,0.512,34
2020,4,Catamarca,0.75,37
2020,4,Catamarca,1.2,635
2020,4,Catamarca,2.2,278
2020,4,Catamarca,3.2,2819
2020,4,Catamarca,4.5,11
2020,4,Catamarca,6.0,1
2020,4,Catamarca,6.4,5099
2020,4,Catamarca,10.0,95
2020,4,Catamarca,10.1,8645
2020,4,Catamarca,12.3,3070
2020,4,Catamarca,16.0,570
2020,4,Catamarca,20.5,7796
2020,4,Catamarca,25.0,232
2020,4,Catamarca,31.0,359
2020,4,Catamarca,50.1,12502
2020,4,Catamarca,100.1,7338
2020,4,Catamarca,320.0,542
2020,4,Catamarca,512.0,22
2020,4,Catamarca,5000.0,2
2020,4,Chaco,0.256,7965
2020,4,Chaco,0.625,225
2020,4,Chaco,0.5,111
2020,4,Chaco,0.512,69
2020,4,Chaco,0.75,7
2020,4,Chaco,1.2,2319
2020,4,Chaco,1.5,25
2020,4,Chaco,2.2,1150
2020,4,Chaco,3.2,7956
2020,4,Chaco,4.0,1184
2020,4,Chaco,4.5,385
2020,4,Chaco,6.0,957
2020,4,Chaco,6.4,10807
2020,4,Chaco,7.5,624
2020,4,Chaco,9.0,510
2020,4,Chaco,10.0,1
2020,4,Chaco,10.1,21344
2020,4,Chaco,12.3,18252
2020,4,Chaco,16.0,1612
2020,4,Chaco,19.0,715
2020,4,Chaco,20.5,6223
2020,4,Chaco,25.1,3645
2020,4,Chaco,31.0,12056
2020,4,Chaco,50.1,28481
2020,4,Chaco,100.1,10604
2020,4,Chaco,320.0,1822
2020,4,Chaco,512.0,34
2020,4,Chaco,7000.0,8
2020,4,Chubut,0.256,4402
2020,4,Chubut,0.375,8
2020,4,Chubut,0.512,66
2020,4,Chubut,0.75,32
2020,4,Chubut,1.0,4
2020,4,Chubut,1.2,880
2020,4,Chubut,2.2,5175
2020,4,Chubut,3.2,22554
2020,4,Chubut,4.0,73
2020,4,Chubut,4.5,550
2020,4,Chubut,6.0,470
2020,4,Chubut,6.4,58560
2020,4,Chubut,9.0,94
2020,4,Chubut,10.0,2170
2020,4,Chubut,10.1,19560
2020,4,Chubut,12.3,11015
2020,4,Chubut,16.0,1007
2020,4,Chubut,20.5,24
2020,4,Chubut,25.1,2586
2020,4,Chubut,31.0,232
2020,4,Chubut,41.0,3
2020,4,Chubut,50.1,999
2020,4,Chubut,100.1,109
2020,4,Chubut,203.0,1
2020,4,Cordoba,0.256,13568
2020,4,Cordoba,0.375,2
2020,4,Cordoba,0.512,81
2020,4,Cordoba,0.75,36
2020,4,Cordoba,1.2,16318
2020,4,Cordoba,2.0,7
